f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
0.6553979999999999,0.019128400000000004,0.28981799999999996,0.029544900000000002,0.276831,0.9287139999999999,0.8945069999999999,0.32443,0.7084739999999999,0.22047600000000003,0.9598899999999999,0.554157,0.434198,0.766027,0.8534069999999999,0.737794,0.48287299999999994,0.336266,0.541555,0.876818,0.62975,0.757149,0.602999,0.768967
0.692832,0.0193582,0.280413,0.0248899,0.184158,0.907278,0.8314799999999999,0.17144,0.702559,0.37708,0.952175,0.5731930000000001,0.356588,0.700372,0.80223,0.6409560000000001,0.617947,0.31158800000000003,0.44383599999999995,0.9065540000000001,0.5156970000000001,0.874178,0.5085770000000001,0.871469
0.653265,0.015146200000000002,0.325336,0.0333967,0.497129,0.934154,0.95673,0.659886,0.42948100000000006,0.283914,0.9687520000000001,0.279503,0.36407399999999995,0.724336,0.818287,0.6785399999999999,0.45631400000000005,0.342184,0.503363,0.874376,0.531095,0.7857890000000001,0.48421899999999996,0.803196
0.701153,0.0165782,0.30196100000000003,0.031237400000000002,0.333018,0.9187649999999999,0.918457,0.423425,0.632631,0.160459,0.95306,0.500441,0.26576700000000003,0.645454,0.764876,0.583943,0.6085649999999999,0.155745,0.388969,0.931968,0.513948,0.83224,0.48332600000000003,0.8399709999999999
0.68338,0.0178013,0.318152,0.0280392,0.38828,0.9434889999999999,0.944725,0.530623,0.48234,0.16306700000000002,0.9712280000000001,0.339206,0.344031,0.708858,0.814497,0.657203,0.568267,0.218309,0.45610600000000007,0.9285120000000001,0.587334,0.795412,0.521632,0.8150689999999999
0.71033,0.0188672,0.311046,0.0308661,0.411476,0.9440780000000001,0.9488200000000001,0.535855,0.5627909999999999,0.12174600000000001,0.971865,0.420421,0.31064200000000003,0.652003,0.7719060000000001,0.583442,0.6731560000000001,0.275675,0.38706799999999997,0.9164700000000001,0.55853,0.792407,0.512877,0.812399
0.697152,0.022093599999999998,0.29318299999999997,0.033583999999999996,0.422795,0.942118,0.950509,0.455085,0.734259,0.251606,0.971342,0.5899260000000001,0.430119,0.7533350000000001,0.853024,0.693296,0.663991,0.37807399999999997,0.484579,0.921633,0.652792,0.6898270000000001,0.6274569999999999,0.697196
0.6900189999999999,0.0173821,0.309855,0.031486099999999996,0.359901,0.9441649999999999,0.932991,0.494307,0.576304,0.09706139999999999,0.970938,0.42606400000000005,0.303823,0.6658890000000001,0.775781,0.613114,0.57798,0.206684,0.42506000000000005,0.926478,0.578742,0.793589,0.5226970000000001,0.821831
0.676945,0.0176643,0.25661999999999996,0.033467500000000004,0.359888,0.898833,0.8242959999999999,0.192606,0.8720100000000001,0.585717,0.9458770000000001,0.759101,0.37012,0.732596,0.835276,0.683725,0.552501,0.272388,0.479468,0.896022,0.712379,0.67799,0.6709109999999999,0.6983779999999999
0.68309,0.0202813,0.22494499999999998,0.026942200000000003,0.388801,0.800768,0.5468029999999999,0.36500900000000003,0.9178719999999999,0.70601,0.9103020000000001,0.794147,0.41001400000000005,0.7421760000000001,0.83615,0.6930850000000001,0.595695,0.354064,0.49126899999999996,0.903192,0.567362,0.803655,0.551365,0.810824
0.617764,0.0179291,0.310907,0.028441,0.35668099999999997,0.92004,0.9071379999999999,0.49536199999999997,0.539944,0.150501,0.963097,0.365456,0.49949399999999994,0.801705,0.870942,0.791661,0.327044,0.432598,0.6233529999999999,0.8135020000000001,0.636284,0.771814,0.603258,0.777591
0.870966,0.0210087,0.208601,0.025988400000000002,0.46240200000000004,0.766422,0.401444,0.5000060000000001,0.9061899999999999,0.760821,0.910472,0.795234,0.5067229999999999,0.210655,0.194985,0.19663599999999998,0.9251739999999999,0.635093,0.514177,0.982875,0.576367,0.8125829999999999,0.571657,0.8147840000000001
0.859878,0.019150900000000002,0.21013400000000002,0.0230565,0.431572,0.7126140000000001,0.435277,0.453653,0.893553,0.744278,0.8764770000000001,0.784594,0.443492,0.195856,0.21901199999999998,0.14094600000000002,0.8934719999999999,0.5765020000000001,0.462905,0.967585,0.496281,0.888911,0.5064649999999999,0.883401
0.836253,0.017880200000000002,0.212552,0.0249676,0.450561,0.736143,0.498407,0.45418400000000003,0.91995,0.761584,0.905859,0.808021,0.3686,0.19491,0.316596,0.10728,0.888584,0.505308,0.37291199999999997,0.9698540000000001,0.539313,0.828634,0.539925,0.828614
0.88225,0.022703900000000003,0.217015,0.0251294,0.42030500000000004,0.781471,0.46405799999999997,0.437143,0.892518,0.736924,0.9320809999999999,0.781381,0.5523819999999999,0.24786799999999998,0.133408,0.24399,0.927847,0.679959,0.568894,0.983925,0.524342,0.836786,0.527977,0.8368979999999999
0.862891,0.020486599999999997,0.21291,0.0264445,0.43957299999999994,0.776176,0.41755699999999996,0.467791,0.89387,0.749169,0.9095989999999999,0.782392,0.46720900000000004,0.193668,0.199428,0.16129300000000002,0.897214,0.601681,0.488353,0.9666309999999999,0.530226,0.836829,0.524413,0.8415520000000001
0.8503790000000001,0.0180577,0.217075,0.0243985,0.401871,0.754594,0.464811,0.414775,0.897194,0.721795,0.905904,0.781875,0.408238,0.19456600000000002,0.269124,0.111946,0.8929870000000001,0.5448270000000001,0.420034,0.9760120000000001,0.48122,0.879007,0.491766,0.871778
0.8449479999999999,0.018510299999999997,0.221973,0.0254748,0.387459,0.8246969999999999,0.461949,0.388502,0.8857430000000001,0.707899,0.9258139999999999,0.762817,0.395462,0.194973,0.27372399999999997,0.0851827,0.8841,0.531334,0.412283,0.9596290000000001,0.508837,0.8517629999999999,0.511696,0.851087
0.8593139999999999,0.0188645,0.22603,0.0238618,0.344648,0.784511,0.497745,0.365277,0.8540629999999999,0.677459,0.8952680000000001,0.734533,0.444884,0.195499,0.22712800000000002,0.14488299999999998,0.896725,0.581286,0.453772,0.962032,0.472893,0.894491,0.47053900000000004,0.8931209999999999
0.86871,0.0219799,0.22229000000000002,0.027409100000000002,0.383411,0.80333,0.481796,0.38937,0.890539,0.701553,0.893733,0.770426,0.48873199999999994,0.225813,0.164186,0.191887,0.903235,0.618032,0.50742,0.984183,0.44681899999999997,0.882868,0.455637,0.8764
0.8681459999999999,0.020056599999999997,0.21368499999999999,0.0260275,0.43331499999999995,0.759948,0.456233,0.44704499999999997,0.907667,0.752254,0.8787219999999999,0.792995,0.48492399999999997,0.204144,0.20319500000000001,0.16178800000000002,0.914861,0.614455,0.49910299999999996,0.9714809999999999,0.48831899999999995,0.850864,0.47140600000000005,0.856835
0.860302,0.0193445,0.21300999999999998,0.0267672,0.456613,0.761289,0.457204,0.46989200000000003,0.9127209999999999,0.772093,0.9063110000000001,0.803374,0.459408,0.198656,0.24289899999999998,0.16883599999999999,0.904567,0.5928869999999999,0.478417,0.964986,0.529434,0.825844,0.532011,0.827469
0.870266,0.021725900000000003,0.197826,0.0271784,0.542503,0.682813,0.399394,0.578232,0.9388799999999999,0.832355,0.883239,0.843292,0.5175890000000001,0.193965,0.175006,0.200503,0.931156,0.6457510000000001,0.520742,0.9745030000000001,0.59155,0.7906810000000001,0.582805,0.792797
0.8704930000000001,0.020744,0.21289,0.0278145,0.453996,0.785334,0.397273,0.482998,0.8996200000000001,0.758947,0.922916,0.78391,0.491634,0.217054,0.183953,0.178257,0.9206489999999999,0.621795,0.502972,0.9885120000000001,0.543361,0.810018,0.550996,0.805581
0.848002,0.018059400000000003,0.208535,0.0255961,0.46679799999999994,0.76084,0.400656,0.5019239999999999,0.89851,0.770814,0.906667,0.7889149999999999,0.40347,0.200327,0.262585,0.0907283,0.89384,0.536737,0.417441,0.976259,0.493975,0.858087,0.490357,0.855453
0.872624,0.0210413,0.200355,0.0259237,0.5075189999999999,0.723529,0.35831199999999996,0.551164,0.9347209999999999,0.791552,0.8984280000000001,0.819742,0.5050140000000001,0.20862199999999997,0.164129,0.19078599999999998,0.915816,0.636418,0.518177,0.9780110000000001,0.596662,0.784623,0.5931390000000001,0.787576
0.875308,0.0213483,0.183203,0.027413,0.594621,0.634305,0.308365,0.66874,0.9167629999999999,0.837758,0.8626209999999999,0.822283,0.525251,0.20877600000000002,0.157051,0.214482,0.9305690000000001,0.653866,0.5261140000000001,0.980175,0.513108,0.8197549999999999,0.529141,0.814156
0.8652110000000001,0.0210593,0.188327,0.029047800000000002,0.587615,0.67013,0.28333800000000003,0.642742,0.9480780000000001,0.847166,0.867223,0.8493879999999999,0.488378,0.174422,0.187933,0.18474300000000002,0.915935,0.620899,0.49290500000000004,0.9820190000000001,0.526501,0.810174,0.5161859999999999,0.812519
0.8738670000000001,0.020842199999999998,0.209775,0.028405700000000002,0.477425,0.808082,0.361676,0.5001720000000001,0.9265479999999999,0.7709229999999999,0.909795,0.8100930000000001,0.511884,0.203742,0.17366099999999998,0.199946,0.9235270000000001,0.642258,0.522378,0.973332,0.555485,0.799454,0.5530149999999999,0.800035
0.836674,0.019470400000000002,0.20664699999999997,0.026582799999999997,0.487245,0.735506,0.43181499999999995,0.51448,0.9174450000000001,0.78987,0.920844,0.8104979999999999,0.37832,0.201548,0.32263800000000004,0.11456500000000001,0.8938729999999999,0.511235,0.37778,0.978031,0.559686,0.8112550000000001,0.565941,0.811304
0.851656,0.0188751,0.21890900000000002,0.025165,0.402923,0.779859,0.472154,0.416675,0.8880879999999999,0.726485,0.907849,0.774716,0.42261400000000005,0.18473599999999998,0.240994,0.104485,0.893059,0.560026,0.435485,0.961276,0.501275,0.8588549999999999,0.5068159999999999,0.8540459999999999
0.8788940000000001,0.022813299999999998,0.20949299999999998,0.0281135,0.469145,0.798639,0.351654,0.502174,0.9092040000000001,0.759249,0.9341139999999999,0.792974,0.551175,0.231458,0.130638,0.251727,0.929085,0.6786840000000001,0.560686,0.987399,0.5321239999999999,0.806012,0.5353060000000001,0.804948
0.874459,0.0207001,0.225854,0.0250888,0.353205,0.8208639999999999,0.481495,0.348367,0.887403,0.673275,0.904078,0.756875,0.502041,0.230616,0.176874,0.212367,0.8961469999999999,0.632713,0.5222060000000001,0.970648,0.5057689999999999,0.832383,0.520713,0.8266620000000001
0.8545299999999999,0.0200602,0.207333,0.027624700000000002,0.518196,0.806792,0.383137,0.515667,0.9609629999999999,0.815358,0.9183690000000001,0.849814,0.439279,0.196177,0.218096,0.125257,0.904903,0.5726829999999999,0.45077399999999995,0.981094,0.587068,0.7710319999999999,0.60147,0.763262
0.880366,0.023011900000000002,0.20686,0.0251729,0.45631400000000005,0.726341,0.35676599999999997,0.5034810000000001,0.8923540000000001,0.750486,0.9035989999999999,0.780257,0.543597,0.249173,0.11431400000000001,0.249176,0.91304,0.671513,0.562818,0.975461,0.541784,0.8364540000000001,0.540899,0.837725
0.8258209999999999,0.020837099999999997,0.108599,0.0419957,0.8715959999999999,0.35965,0.858814,0.9296059999999999,0.965909,0.9444170000000001,0.65705,0.9412389999999999,0.37901599999999996,0.26358899999999996,0.407389,0.22675,0.8670370000000001,0.501116,0.336491,0.9421200000000001,0.658924,0.65037,0.664213,0.649725
0.723171,0.017063299999999997,0.0575586,0.0385923,0.9145549999999999,0.779302,0.9192540000000001,0.956467,0.9795020000000001,0.965834,0.279756,0.9644729999999999,0.358689,0.482809,0.613445,0.481188,0.703397,0.428167,0.278702,0.875081,0.682365,0.629275,0.651266,0.64579
0.822892,0.01704,0.109872,0.0290469,0.798983,0.35482199999999997,0.7707930000000001,0.866343,0.9568139999999999,0.913744,0.483455,0.9147370000000001,0.334527,0.20972399999999997,0.329045,0.180446,0.815181,0.47096499999999997,0.31249699999999997,0.942989,0.622323,0.760863,0.586878,0.7821819999999999
0.820831,0.0162828,0.115346,0.0229996,0.757881,0.38138099999999997,0.728191,0.83721,0.941783,0.89164,0.493683,0.8921190000000001,0.33902899999999997,0.213015,0.326283,0.19000999999999998,0.808269,0.47935200000000006,0.327815,0.9307629999999999,0.497277,0.8813040000000001,0.45744300000000004,0.897812
0.767352,0.0162134,0.0702746,0.0372036,0.879876,0.703929,0.8846129999999999,0.92809,0.9670569999999999,0.9460059999999999,0.136495,0.9451219999999999,0.306648,0.396242,0.5134810000000001,0.381367,0.741111,0.398307,0.21297600000000003,0.924774,0.673728,0.669443,0.63944,0.687761
0.841816,0.0207219,0.103406,0.035381800000000005,0.84439,0.42794399999999994,0.813526,0.9047370000000001,0.969583,0.9378,0.489491,0.935193,0.420158,0.203737,0.279711,0.208029,0.854066,0.555512,0.401581,0.937249,0.6626810000000001,0.688578,0.6477930000000001,0.6937979999999999
0.8583940000000001,0.021372,0.108919,0.0327274,0.82621,0.40956,0.781349,0.889215,0.970074,0.935326,0.543524,0.931478,0.47211899999999996,0.204787,0.214193,0.208181,0.8836780000000001,0.604064,0.458175,0.949852,0.670704,0.6956899999999999,0.663963,0.701335
0.8246190000000001,0.021072,0.0781654,0.0456888,0.913681,0.735579,0.9088350000000001,0.954946,0.983474,0.9668690000000001,0.297446,0.9639690000000001,0.402957,0.340277,0.41423000000000004,0.297247,0.8628520000000001,0.509025,0.337527,0.957457,0.6921609999999999,0.584443,0.6831699999999999,0.591328
0.841349,0.021919099999999997,0.10573199999999999,0.034632199999999995,0.893782,0.339062,0.863152,0.951325,0.9913059999999999,0.9696299999999999,0.580413,0.9666049999999999,0.43346,0.191832,0.307373,0.217538,0.887357,0.562992,0.402271,0.956126,0.716774,0.6417109999999999,0.702304,0.6513720000000001
0.844723,0.0215534,0.101996,0.036904,0.880434,0.415759,0.8528290000000001,0.9389270000000001,0.9794889999999999,0.958145,0.538786,0.953823,0.439725,0.21539699999999998,0.30175100000000005,0.199781,0.897026,0.566124,0.404052,0.9458280000000001,0.663956,0.6682600000000001,0.639338,0.681722
0.8309040000000001,0.0202188,0.112122,0.031809699999999996,0.830933,0.325422,0.813844,0.901842,0.9554459999999999,0.9237989999999999,0.58777,0.9219879999999999,0.38011100000000003,0.204243,0.347261,0.186719,0.877151,0.507757,0.344267,0.945427,0.662168,0.708983,0.6295649999999999,0.724526
0.843568,0.0214841,0.1055,0.036252,0.829248,0.424903,0.8229190000000001,0.8912260000000001,0.956817,0.918165,0.5334260000000001,0.9208219999999999,0.42649,0.22951,0.302923,0.19306199999999998,0.891523,0.553795,0.393825,0.959224,0.639354,0.696646,0.616322,0.710462
0.814262,0.0174058,0.0821336,0.0368931,0.872491,0.649802,0.872258,0.925182,0.965616,0.9429709999999999,0.225029,0.940674,0.3361,0.29062899999999997,0.398015,0.24374,0.830791,0.45581800000000006,0.26875,0.953451,0.644912,0.68152,0.611827,0.698952
0.852356,0.0256084,0.0889345,0.046657599999999994,0.9239120000000001,0.648736,0.913947,0.965758,0.992296,0.975299,0.45269499999999996,0.9742540000000001,0.48831800000000003,0.313614,0.33438,0.29838899999999996,0.895389,0.601604,0.457992,0.968822,0.726683,0.5734640000000001,0.70029,0.586967
0.8397700000000001,0.0197652,0.09882460000000001,0.0310772,0.871658,0.397025,0.8520129999999999,0.934369,0.9724149999999999,0.951276,0.435866,0.946283,0.40631799999999996,0.179422,0.28752300000000003,0.183424,0.8745729999999999,0.538755,0.373064,0.954716,0.62954,0.717526,0.608711,0.727426
0.831594,0.0252974,0.0918446,0.0471034,0.9185540000000001,0.612278,0.8915549999999999,0.9628549999999999,0.996246,0.9763370000000001,0.502818,0.9753780000000001,0.43327299999999996,0.345503,0.409872,0.31035100000000004,0.873026,0.539027,0.403198,0.952901,0.699701,0.590674,0.685088,0.5976060000000001
0.769537,0.019775900000000003,0.0696537,0.0396481,0.9151290000000001,0.744203,0.91869,0.9575799999999999,0.978928,0.964843,0.0,0.963239,0.281044,0.43845500000000004,0.595643,0.401148,0.779013,0.352236,0.0,0.935314,0.694337,0.621903,0.6826939999999999,0.631684
0.8544280000000001,0.0240383,0.09953510000000002,0.046819599999999996,0.916643,0.520834,0.9014,0.961034,0.993042,0.972118,0.615002,0.972857,0.489637,0.258419,0.295494,0.258205,0.9007069999999999,0.612197,0.46046099999999995,0.947383,0.716421,0.5717399999999999,0.709071,0.57819
0.812976,0.023480200000000003,0.0955818,0.0472832,0.9153370000000001,0.574562,0.899049,0.960456,0.989295,0.970665,0.537676,0.9685229999999999,0.37761500000000003,0.354829,0.48473299999999997,0.29682800000000004,0.8715450000000001,0.47653500000000004,0.334426,0.946492,0.686553,0.604646,0.662384,0.617391
0.857252,0.0237596,0.100074,0.044342400000000004,0.9137799999999999,0.48463599999999996,0.893159,0.9625319999999999,0.9933270000000001,0.9736950000000001,0.604258,0.971881,0.494921,0.242896,0.28823200000000004,0.247954,0.9211450000000001,0.615685,0.46060500000000004,0.975345,0.68147,0.611564,0.663265,0.6225890000000001
0.7939609999999999,0.020891099999999996,0.0814453,0.0435959,0.9188360000000001,0.702759,0.902033,0.961643,0.9906969999999999,0.9741290000000001,0.308031,0.9712059999999999,0.329277,0.407485,0.52284,0.336107,0.8277950000000001,0.41383400000000004,0.28925300000000004,0.959043,0.675094,0.617722,0.671914,0.6195390000000001
0.850223,0.0233382,0.101368,0.043127099999999995,0.868712,0.479241,0.8473120000000001,0.9225700000000001,0.973858,0.947606,0.5739920000000001,0.945226,0.467141,0.223568,0.273979,0.23728600000000002,0.884867,0.594856,0.45896800000000004,0.938575,0.666894,0.649197,0.6530739999999999,0.656589
0.813597,0.023115599999999997,0.0910875,0.041699,0.934306,0.578525,0.9207350000000001,0.9791049999999999,0.996134,0.9836459999999999,0.45456199999999997,0.9815510000000001,0.364732,0.331045,0.44250900000000004,0.293222,0.841785,0.475429,0.319676,0.956182,0.711126,0.6024579999999999,0.71159,0.606534
0.7319220000000001,0.0184528,0.0628633,0.0394935,0.897933,0.7521770000000001,0.895465,0.940674,0.978259,0.959535,0.209718,0.958895,0.30316,0.500985,0.6320600000000001,0.483256,0.675384,0.357756,0.24714,0.901971,0.632509,0.6641060000000001,0.614229,0.673929
0.548674,0.010436200000000001,0.349416,0.023782499999999998,0.46033599999999997,0.891725,0.885397,0.579091,0.370111,0.486137,0.9535799999999999,0.413494,0.501235,0.679926,0.763774,0.682137,0.48556499999999997,0.536154,0.5922390000000001,0.54967,0.389096,1.0066700000000002,0.323034,1.05132
0.45614499999999997,0.0160391,0.383238,0.032096,0.671642,0.955619,0.9842620000000001,0.775518,0.37642800000000004,0.63016,0.978035,0.535081,0.692348,0.8310850000000001,0.894207,0.84457,0.575918,0.6932470000000001,0.748314,0.378825,0.5378539999999999,0.8306180000000001,0.48194499999999996,0.863978
0.5680029999999999,0.0181999,0.357806,0.0305626,0.674581,0.956593,0.9901620000000001,0.805773,0.0258428,0.60987,0.9790059999999999,0.278731,0.642939,0.8857379999999999,0.928261,0.891401,0.06572180000000001,0.615119,0.778767,0.781458,0.539554,0.7911130000000001,0.5710029999999999,0.776768
0.5676,0.0188334,0.357648,0.030685900000000002,0.673431,0.9564309999999999,0.989786,0.803318,0.0,0.613119,0.978928,0.276866,0.64276,0.884583,0.9258120000000001,0.888914,1.05367e-08,0.616445,0.779013,0.791851,0.538812,0.788998,0.568859,0.775327
0.590406,0.0149537,0.362964,0.0270983,0.606943,0.9355479999999999,0.957518,0.739647,0.18048599999999998,0.553416,0.972814,0.314392,0.49513599999999997,0.784359,0.8539620000000001,0.7663310000000001,0.297729,0.48106499999999996,0.6262220000000001,0.7822100000000001,0.47438100000000005,0.8783860000000001,0.423412,0.906126
0.529086,0.0120111,0.375386,0.0294666,0.603286,0.950169,0.9636239999999999,0.695803,0.398656,0.5802350000000001,0.9749690000000001,0.519786,0.537255,0.70506,0.784501,0.717967,0.485868,0.556027,0.624979,0.526346,0.434569,0.946315,0.374849,0.981949
0.528691,0.012191,0.37669400000000003,0.030607099999999998,0.616409,0.951548,0.970899,0.708942,0.402767,0.58586,0.9757030000000001,0.527749,0.536948,0.714807,0.797773,0.7233510000000001,0.50344,0.547553,0.6154149999999999,0.52357,0.43868100000000004,0.944642,0.386493,0.9773459999999999
0.569335,0.0107779,0.363636,0.0245724,0.523806,0.908136,0.935002,0.643528,0.37254499999999996,0.496413,0.959676,0.445442,0.467454,0.693002,0.78722,0.6861229999999999,0.488336,0.47422600000000004,0.557184,0.6064689999999999,0.42021099999999995,0.970302,0.370035,0.99461
0.587272,0.0128477,0.363367,0.025645400000000002,0.5370510000000001,0.9164680000000001,0.9223319999999999,0.666222,0.31112199999999995,0.513284,0.9634440000000001,0.403334,0.446133,0.6995939999999999,0.78193,0.683321,0.397227,0.457488,0.569956,0.739525,0.39934400000000003,0.9553659999999999,0.334095,0.988941
0.522931,0.0143625,0.375082,0.0301142,0.635009,0.9505709999999999,0.957018,0.746145,0.316832,0.604481,0.9758950000000001,0.473495,0.5940350000000001,0.79584,0.862038,0.798067,0.41054300000000005,0.5961310000000001,0.686758,0.588457,0.355747,0.9978459999999999,0.304582,1.03014
0.46860100000000005,0.0147161,0.391648,0.0319601,0.711536,0.954793,0.9615870000000001,0.801321,0.421073,0.7100380000000001,0.978525,0.589638,0.7113470000000001,0.8501920000000001,0.901666,0.870833,0.44043000000000004,0.723941,0.7972020000000001,0.45416599999999996,0.476941,0.915472,0.40316399999999997,0.954224
0.5709890000000001,0.0113262,0.357951,0.0238,0.511767,0.9218649999999999,0.926376,0.6480520000000001,0.330056,0.457201,0.9681270000000001,0.390461,0.472473,0.71563,0.8039229999999999,0.7041850000000001,0.45822700000000005,0.46738999999999997,0.576483,0.63452,0.391989,0.9807799999999999,0.325332,1.02065
0.537445,0.012912999999999999,0.380529,0.0293267,0.67747,0.9540379999999999,0.9718629999999999,0.782261,0.302821,0.657127,0.977615,0.49190900000000004,0.566681,0.7830560000000001,0.851598,0.785253,0.372709,0.566072,0.672343,0.610689,0.41880100000000003,0.9404610000000001,0.36041100000000004,0.971515
0.548415,0.0132601,0.365142,0.0259418,0.556032,0.9367690000000001,0.9442510000000001,0.670826,0.31903400000000004,0.520884,0.971857,0.42556400000000005,0.533231,0.7651720000000001,0.840017,0.7596729999999999,0.39470900000000003,0.536825,0.6413479999999999,0.633372,0.373253,1.00403,0.31011700000000003,1.04095
0.615618,0.0156788,0.35153,0.030289,0.578362,0.9326549999999999,0.948254,0.71134,0.227679,0.512636,0.972261,0.255178,0.45193999999999995,0.7770819999999999,0.850513,0.752273,0.307726,0.43838599999999994,0.597879,0.84135,0.557615,0.789813,0.509347,0.818176
0.575856,0.0117719,0.3661,0.0278529,0.603466,0.951472,0.9813350000000001,0.706793,0.319808,0.535619,0.975526,0.44563,0.45724899999999996,0.705853,0.792817,0.695873,0.39916799999999997,0.47020100000000004,0.573773,0.680926,0.503933,0.8712690000000001,0.43282299999999996,0.9116770000000001
0.528632,0.0160619,0.353537,0.029939499999999997,0.5634100000000001,0.949258,0.971232,0.662968,0.315177,0.503634,0.97436,0.370815,0.590934,0.7993640000000001,0.869766,0.797401,0.378274,0.6059899999999999,0.695503,0.62726,0.579246,0.806574,0.488202,0.849042
0.5650470000000001,0.0101935,0.342378,0.0235843,0.411869,0.8718670000000001,0.856583,0.5434479999999999,0.44435,0.45580699999999996,0.934953,0.45075299999999996,0.4647,0.648098,0.741002,0.651039,0.508338,0.49493100000000007,0.560987,0.568716,0.365284,0.988626,0.31285999999999997,1.02031
0.520368,0.0113382,0.340613,0.0217285,0.407045,0.9054610000000001,0.8890120000000001,0.533817,0.36901,0.416362,0.9563139999999999,0.362304,0.563643,0.762049,0.8387700000000001,0.7675270000000001,0.45898199999999995,0.5617770000000001,0.6547609999999999,0.5146729999999999,0.378263,0.99595,0.321522,1.03188
0.49289700000000003,0.012317299999999998,0.383799,0.02791,0.647833,0.950548,0.976988,0.755106,0.366345,0.6086689999999999,0.976672,0.505079,0.582754,0.7484069999999999,0.8391639999999999,0.750062,0.577701,0.59651,0.6483369999999999,0.488038,0.43452799999999997,0.9613659999999999,0.374869,0.989002
0.501698,0.0109472,0.371219,0.0259557,0.587202,0.9461069999999999,0.952829,0.707515,0.311816,0.5459729999999999,0.974101,0.436241,0.601482,0.783276,0.855727,0.7915810000000001,0.473106,0.60532,0.680362,0.473788,0.420806,0.960799,0.367689,1.00073
0.548674,0.010436200000000001,0.349416,0.023782499999999998,0.46033599999999997,0.891725,0.885397,0.579091,0.370111,0.486137,0.9535799999999999,0.413494,0.501235,0.679926,0.763774,0.682137,0.48556499999999997,0.536154,0.5922390000000001,0.54967,0.389096,1.0066700000000002,0.323034,1.05132
0.45614499999999997,0.0160391,0.383238,0.032096,0.671642,0.955619,0.9842620000000001,0.775518,0.37642800000000004,0.63016,0.978035,0.535081,0.692348,0.8310850000000001,0.894207,0.84457,0.575918,0.6932470000000001,0.748314,0.378825,0.5378539999999999,0.8306180000000001,0.48194499999999996,0.863978
0.571755,0.022347099999999998,0.359329,0.031234300000000003,0.6866270000000001,0.956572,0.9843569999999999,0.809435,0.07290089999999999,0.64413,0.9791479999999999,0.306236,0.646095,0.878102,0.9185040000000001,0.8840610000000001,0.162169,0.625128,0.787686,0.8078649999999999,0.599449,0.763297,0.577217,0.7702479999999999
0.833109,0.01649,0.269387,0.0236169,0.127634,0.860718,0.735712,0.165457,0.753516,0.403843,0.9245530000000001,0.610855,0.347145,0.23373400000000003,0.333561,0.103762,0.87464,0.48462799999999995,0.358605,0.971634,0.38371700000000003,0.9711049999999999,0.366578,0.975844
0.764705,0.014631100000000001,0.26416999999999996,0.0261976,0.208749,0.879025,0.755192,0.0835034,0.783698,0.489746,0.9347790000000001,0.660993,0.156756,0.390662,0.530907,0.33383,0.718162,0.255677,0.26289,0.941293,0.49251999999999996,0.875531,0.51693,0.8642780000000001
0.781521,0.0163385,0.272018,0.0241864,0.134242,0.859209,0.751749,0.169007,0.730761,0.393424,0.923525,0.588733,0.212468,0.375285,0.5217390000000001,0.269956,0.802005,0.331642,0.257193,0.937423,0.467203,0.924465,0.46067700000000006,0.9291590000000001
0.80728,0.0162096,0.282204,0.0284268,0.241633,0.925616,0.866136,0.21340900000000002,0.7338359999999999,0.331504,0.9658610000000001,0.5972890000000001,0.297317,0.29349699999999995,0.409161,0.198401,0.8471120000000001,0.426864,0.301019,0.9767370000000001,0.498508,0.843979,0.493996,0.8461200000000001
0.7604489999999999,0.0146194,0.24729,0.023884400000000004,0.23521799999999998,0.8164819999999999,0.6514270000000001,0.21118699999999999,0.806044,0.577254,0.917954,0.682647,0.17736500000000002,0.43109,0.554265,0.340979,0.738787,0.277003,0.274688,0.9392459999999999,0.459537,0.915906,0.45273,0.919459
0.8070149999999999,0.0152119,0.25963800000000004,0.0237801,0.17314000000000002,0.870237,0.687998,0.189105,0.7993,0.458503,0.952267,0.652804,0.30626,0.29596100000000003,0.363917,0.23703400000000002,0.7886810000000001,0.421512,0.35791300000000004,0.9523450000000001,0.486555,0.894769,0.47855299999999995,0.896133
0.8156180000000001,0.0168967,0.257635,0.0237254,0.172769,0.863819,0.68003,0.13784100000000002,0.7934859999999999,0.489489,0.937715,0.650361,0.294104,0.266029,0.393756,0.151328,0.8526729999999999,0.427184,0.313719,0.973469,0.47963599999999995,0.897739,0.455524,0.905905
0.798371,0.0153381,0.274803,0.024231400000000004,0.135657,0.870547,0.755668,0.164278,0.728861,0.384561,0.9370799999999999,0.5908640000000001,0.232517,0.313187,0.447034,0.210087,0.8098029999999999,0.35567600000000005,0.272656,0.967893,0.425009,0.929525,0.424304,0.9297629999999999
0.83021,0.0166071,0.260293,0.0242081,0.18162999999999999,0.840255,0.698731,0.185541,0.794218,0.46519499999999997,0.921738,0.657747,0.35399,0.244321,0.322469,0.125921,0.8673549999999999,0.487562,0.37335,0.965403,0.444193,0.90755,0.4647,0.902392
0.7971189999999999,0.0159347,0.28786799999999996,0.026598700000000003,0.204866,0.911215,0.850087,0.27613000000000004,0.701645,0.254386,0.957815,0.549112,0.277059,0.318324,0.43904899999999997,0.251654,0.8171390000000001,0.40270300000000003,0.301199,0.974241,0.45574499999999996,0.8987959999999999,0.44778500000000004,0.901633
